article_id,manual_label_id,label,classification_instance_group_id,article_content_group_id,status,reason
1721,1663,neutral,class_752a202ab3391ad8,article_f6c9da6121853fcc,eligible_train_validation_test,
1722,372,neutral,class_c4a80288694e2964,article_cdb1cf26ad261fb2,eligible_train_validation_test,
1723,1560,neutral,class_7e6bc68b64db63e8,article_7c1c2745ec0ebb04,eligible_train_validation_test,
1724,517,neutral,class_b3614628e6599693,article_41a5bf614853fabc,eligible_train_validation_test,
1725,1809,neutral,class_84939caef26c8171,article_be322fb77d654ad5,eligible_train_validation_test,
1726,1268,neutral,class_137031636607c4e4,article_2f11192801e83bf3,eligible_train_validation_test,
1727,933,neutral,class_6a9c4ab746e35d0a,article_434f4d14c1eb2313,eligible_train_validation_test,
1728,1661,neutral,class_75073bd33242ae96,article_a0bd94956b9f42cd,eligible_train_validation_test,
1729,1134,negative,class_70d57da0f659e9e5,article_98b1690510df1bf2,eligible_train_validation_test,
1730,1618,neutral,class_d76514c4d0fd536c,article_dab2e78c8b5b1d04,eligible_train_validation_test,
1731,945,neutral,class_4bcf92cca5083de9,article_05758cd3875ad217,eligible_train_validation_test,
1732,1260,neutral,class_da3a8ff251894b02,article_bfea46db09aa46da,eligible_train_validation_test,
1733,928,neutral,class_0ca2267de3b7cb03,article_8b0ae2d638c19a41,eligible_train_validation_test,
1734,1045,positive,class_48afbbd275719031,article_1cdabc0d91a05125,eligible_train_validation_test,
1735,1612,neutral,class_071b242a30fcf9c0,article_76d6a8153b2e6ea4,eligible_train_validation_test,
1736,1475,neutral,class_ea8f4924a913cd50,article_96a1a93e19030f5f,eligible_train_validation_test,
1737,1439,negative,class_90fdb32c45898365,article_6d271914b437b2da,eligible_train_validation_test,
1738,1834,neutral,class_4f2b8a6199ee3688,article_30606ac3b4fd5c61,eligible_train_validation_test,
1739,1548,neutral,class_b4a1f80636f8e57b,article_b1d7183ef649ed5a,eligible_train_validation_test,
1740,1674,neutral,class_4d630b93085548a5,article_04e17d3132b946c4,eligible_train_validation_test,
1741,1220,neutral,class_96953a927ce87792,article_1828526428f17576,eligible_train_validation_test,
1742,1042,neutral,class_eb5e8f8242893a78,article_e85cdd30a33c8fbe,eligible_train_validation_test,
1743,1815,positive,class_57c4064d072b5618,article_acff539c0d5cd0d3,eligible_train_validation_test,
1744,1329,neutral,class_63e50bfb0b7e0aad,article_0c75ccaac2812081,eligible_train_validation_test,
1745,936,neutral,class_e27443d0647f22b5,article_b24dd49aca341e93,eligible_train_validation_test,
1746,817,positive,class_470a2bb818850cd7,article_c699c2458106e300,eligible_train_validation_test,
1747,1113,neutral,class_97a8eced604b3158,article_262fbc155dc2e685,eligible_train_validation_test,
1748,1545,neutral,class_87ba5e752a93b09d,article_03d0925ac4f53b4b,eligible_train_validation_test,
1749,1484,neutral,class_ed58646b2c38f89f,article_ef1d1c50e751f394,eligible_train_validation_test,
1750,1505,neutral,class_50d45222910b719e,article_1625f9db144171f7,eligible_train_validation_test,
1751,1345,neutral,class_cf8d098d14f40011,article_35fcdee9b9238f7e,eligible_train_validation_test,
1752,1872,neutral,class_b93da639cf8ad63b,article_fe4f4f270df95e1b,eligible_train_validation_test,
1753,1354,neutral,class_69a1b13e8828c30c,article_6815fd0989fc6aa8,eligible_train_validation_test,
1754,1473,neutral,class_2c1f0ccfd207ea4a,article_a6d4096b24cd4ad2,eligible_train_validation_test,
1755,1840,neutral,class_64cdb1df1a653e3f,article_9ed1279b64427e29,eligible_train_validation_test,
1756,1407,neutral,class_2b0a2f38eba2d216,article_6b05617279df95e0,eligible_train_validation_test,
1757,1851,neutral,class_b646abd48fbb5725,article_507c38cb8a975a83,eligible_train_validation_test,
1758,1862,neutral,class_035ad8391056c6ef,article_3404e567432e7e13,eligible_train_validation_test,
1759,1035,negative,class_0234c17abea895dd,article_314e9ad1bb068ed1,eligible_train_validation_test,
1760,1216,negative,class_ed71a7cd3a3cedf9,article_d2388821e8b13716,eligible_train_validation_test,
1761,1580,neutral,class_763282e6c85c6db1,article_c8808071a31da48c,eligible_train_validation_test,
1762,929,neutral,class_126f9bbb2c2fa01d,article_a4fd40788cd53f2f,eligible_train_validation_test,
1763,1509,neutral,class_00acb3bcd761dc02,article_9a0d49266d4f5e24,eligible_train_validation_test,
1764,1340,neutral,class_b255c526d6294870,article_38e08d7e4a8be225,eligible_train_validation_test,
1765,924,neutral,class_4a647540a514a2a8,article_ac6a322dba52cae8,eligible_train_validation_test,
1766,877,positive,class_8bd2a52e9bb8830e,article_e50b6b02d6d90ddc,eligible_train_validation_test,
1767,1643,neutral,class_e454a561fdfe88fa,article_eb25198438a00b73,eligible_train_validation_test,
1768,919,neutral,class_17d88e77cbd66b77,article_4cbe3d6227abe57a,eligible_train_validation_test,
1769,1037,neutral,class_a0ea908ef60d7e74,article_eb861137efa00779,eligible_train_validation_test,
1770,1738,neutral,class_245f8cfb74c233d6,article_753f5d07dca28b82,eligible_train_validation_test,
1771,1781,neutral,class_264ad999f3ae2c15,article_678fdf60f09b909c,eligible_train_validation_test,
1772,1370,neutral,class_ae6237476a99ffe5,article_075441be7bc0cdba,eligible_train_validation_test,
1773,920,neutral,class_d7b822addd7628b8,article_7880bd7fe5dcd286,eligible_train_validation_test,
1774,925,neutral,class_648c520919c03cd2,article_d50d8ea32d67d512,eligible_train_validation_test,
1775,1532,negative,class_3a841353d1d29133,article_8fe1029e7f1d04f6,eligible_train_validation_test,
1776,1404,neutral,class_bf95ac324f32d97d,article_475368189e17ec9d,eligible_train_validation_test,
1777,1825,neutral,class_d58fa26d03e2366b,article_3d80025e7a475d44,eligible_train_validation_test,
1778,1194,neutral,class_dbe47e7903bb97ef,article_79672d8381e02513,eligible_train_validation_test,
1779,935,neutral,class_0c3ce1ea0a81d7a0,article_457f8d7fda944376,eligible_train_validation_test,
1780,1411,neutral,class_e026f7bdd7f7b25a,article_d8d0dedb4bda4204,eligible_train_validation_test,
1781,1342,neutral,class_b20bd7450e559f45,article_61697e084834fbb2,eligible_train_validation_test,
1782,1429,neutral,class_71d6be528a131531,article_72b31cf00f8ab396,eligible_train_validation_test,
1783,939,neutral,class_7f816d6ca1e8fb93,article_85a0c85aa37d722d,eligible_train_validation_test,
1784,932,positive,class_e36151733a8cd0c2,article_a142832c40dfb4b2,eligible_train_validation_test,
1785,931,positive,class_f00819f5b791a3de,article_14a79e51478113c6,eligible_train_validation_test,
1786,918,neutral,class_4d86274c03f8ce29,article_c1fcf0cd023db10f,eligible_train_validation_test,
1787,858,positive,class_f64cb9a8c92ba9bf,article_d6245609f9341aa8,eligible_train_validation_test,
1788,1799,neutral,class_b700fe056d5d7965,article_ad7a0849a3ea6e33,eligible_train_validation_test,
1789,1479,neutral,class_e2b655f264db8a86,article_ced6f3c05e1dfefa,eligible_train_validation_test,
1790,921,neutral,class_96d740a91fb5bda8,article_61dd8cd59a50bdae,eligible_train_validation_test,
1791,1634,neutral,class_cd770a6c593be7ee,article_d62e1c294189ca3b,eligible_train_validation_test,
1792,1689,neutral,class_6242bf9b553378fe,article_88831144c552348a,eligible_train_validation_test,
1793,1670,neutral,class_e4f7719f97e4ff93,article_873bd5e10c28890f,eligible_train_validation_test,
1794,1629,neutral,class_d71510aa7a3ce68d,article_cca40327e9be88bd,eligible_train_validation_test,
1795,1508,neutral,class_0f5088dd1ec13550,article_cf1881df6f1696c2,eligible_train_validation_test,
1796,1665,neutral,class_c054268a204bbe95,article_7c22d3cf6ebfa987,eligible_train_validation_test,
1797,1030,positive,class_b52274bb1dcd22d8,article_f8b4b02c09cf57b2,eligible_train_validation_test,
1798,1432,neutral,class_fe3b4ac6aa1b3259,article_79b50932dd998d25,eligible_train_validation_test,
1799,1807,neutral,class_f1fdc241f8e55b7a,article_63a4b69673ba7738,eligible_train_validation_test,
1800,1181,neutral,class_67b668835e5a0dba,article_e49ec846db7527df,eligible_train_validation_test,
1801,1435,neutral,class_c6edf804fe69e388,article_22f2c8e194c42ba7,eligible_train_validation_test,
1802,1763,neutral,class_e20770227398acc6,article_fe7c8b93142029fa,eligible_train_validation_test,
1803,1882,neutral,class_5b7baa5976edd73c,article_ee0d6c299a70d209,eligible_train_validation_test,
1804,1211,neutral,class_36d42f8f708a521f,article_da28719dfd9c4da8,eligible_train_validation_test,
1805,1685,neutral,class_cc3fd93e38d2600a,article_672eb365c903a3b4,eligible_train_validation_test,
1806,1753,neutral,class_18c5bee8b0f994be,article_a78000a5ff630601,eligible_train_validation_test,
1807,915,neutral,class_a42b5066fdd55bd1,article_9589262630f775d9,eligible_train_validation_test,
1808,1544,neutral,class_13145957e210d987,article_0ee372d0a0fefa44,eligible_train_validation_test,
1809,1145,neutral,class_2704615e5e853470,article_4fc779c823fd37ed,eligible_train_validation_test,
1810,1830,neutral,class_93b3bdc78234d977,article_1a09807a0e6928a6,eligible_train_validation_test,
1811,807,positive,class_b0496f545a6becb3,article_a7bb4472588958f3,eligible_train_validation_test,
1812,1669,neutral,class_4e765cea9f74b4db,article_eb5af8ab99b55cda,eligible_train_validation_test,
1813,1813,neutral,class_7d2cb02bfcce983d,article_ce63ea0809ce3233,eligible_train_validation_test,
1814,1823,neutral,class_d72687109536a263,article_2c674047a16dab9c,eligible_train_validation_test,
1815,913,positive,class_89a79add599b45a1,article_934aa7be7deafc00,eligible_train_validation_test,
1816,963,positive,class_8657b52f0b10d826,article_36c321ad538f860b,eligible_train_validation_test,
1817,872,positive,class_d3e5dfa5032a5782,article_728edd27debc2046,eligible_train_validation_test,
1818,1745,neutral,class_4775a8e34ff36c73,article_8ffe8459134b4697,eligible_train_validation_test,
1819,1334,positive,class_adb09bb94d5e101a,article_99cf15ac55d54e0c,eligible_train_validation_test,
1820,938,negative,class_45feb36a2f73bd4e,article_6a7a1382f96c6e92,eligible_train_validation_test,
1821,940,neutral,class_787527a026007b03,article_3c98b2624d1e3501,eligible_train_validation_test,
1822,875,negative,class_337cdbe0edd099f3,article_22faf86055fbaec7,eligible_train_validation_test,
1823,1048,positive,class_90d6e3fe64264423,article_2e1943902be93c87,eligible_train_validation_test,
1824,1318,positive,class_1e8b5221fc7bfac4,article_2ced184d84774659,eligible_train_validation_test,
1825,892,positive,class_5eb20adff9edf8a2,article_0be057bbbdf7ad63,eligible_train_validation_test,
1826,834,positive,class_dd81bbcebf1a9820,article_c211bfaf37edd35f,eligible_train_validation_test,
1827,1325,neutral,class_10ea225955a33d0f,article_52a6932d5af5316a,eligible_train_validation_test,
1828,1655,neutral,class_7b5e2f3cb199c9db,article_4f6ceab7942f9dec,eligible_train_validation_test,
1829,1711,neutral,class_b8d7fb25331a3669,article_19e639b064bdb018,eligible_train_validation_test,
1830,1457,neutral,class_874e0c6a658e81ea,article_aa4b0d224e2b4488,eligible_train_validation_test,
1831,1136,neutral,class_a94c1df166e6afdb,article_1ba71fb680250d97,eligible_train_validation_test,
1832,1067,neutral,class_64584e728a918034,article_e0687aaa8689e196,eligible_train_validation_test,
1833,1668,neutral,class_b255c526d6294870,article_38e08d7e4a8be225,eligible_train_validation_test,
1834,1778,neutral,class_93bd20a4aeed558a,article_777abbc10ddf9551,eligible_train_validation_test,
1835,927,neutral,class_068150b45384bdd9,article_b18a5e6b50af3073,eligible_train_validation_test,
1836,946,neutral,class_d383640e213f46e8,article_65956c853f2004fe,eligible_train_validation_test,
1837,1578,neutral,class_c3d4d78ee0f7a713,article_3e8a9277880d70c2,eligible_train_validation_test,
1838,917,neutral,class_116541d1c81f3b5c,article_23765fc69c4e3c0b,eligible_train_validation_test,
1839,1104,neutral,class_bdd8603633ec4305,article_6793f9e266ce6ebd,eligible_train_validation_test,
1840,922,neutral,class_f871b2cda23ae19b,article_f23173a6a69eac18,eligible_train_validation_test,
1841,844,positive,class_73fb8c653eb37784,article_9e645831962e43f5,eligible_train_validation_test,
1842,916,positive,class_740db2b84a0a1d7d,article_3ab57220f1f10003,eligible_train_validation_test,
1843,914,neutral,class_0d7bf07059abd412,article_ed909f604792d384,eligible_train_validation_test,
1844,838,negative,class_61448cc3baab004e,article_8b7a686fc953486d,eligible_train_validation_test,
1845,823,positive,class_4ac763eebf07f4cd,article_4e67c080014aa629,eligible_train_validation_test,
1846,819,positive,class_979bccda51363c97,article_75cc7328c04ad5de,eligible_train_validation_test,
1847,1110,positive,class_6e39466c480d5213,article_59fefacb1435ff49,eligible_train_validation_test,
1848,804,positive,class_23dd7f42b79a984c,article_33afd662cef42c90,eligible_train_validation_test,
1849,808,positive,class_b4f5186faaf0d774,article_1e7f898d34837661,eligible_train_validation_test,
1850,1348,neutral,class_11cd5429d36a7efe,article_202fd26f14d638cc,eligible_train_validation_test,
1851,1369,neutral,class_b0cc28491873223d,article_871c39835ef09334,eligible_train_validation_test,
1852,839,neutral,class_b11edad96f43b827,article_501883ce12ba20f1,eligible_train_validation_test,
1853,1217,neutral,class_f1d58cce34d6e9ed,article_204a58c3197e64dd,eligible_train_validation_test,
1854,1581,neutral,class_ad0e8ec8b7de181a,article_f7ec2d2600c8998d,eligible_train_validation_test,
1855,910,negative,class_eacdb6ba43b8354e,article_3b7dc65fd47fd991,eligible_train_validation_test,
1856,1654,neutral,class_8a215613d59ab7c8,article_c17ec73c802422d0,eligible_train_validation_test,
1857,1722,neutral,class_167ec02042a2d0ee,article_255afccc8af66289,eligible_train_validation_test,
1858,1107,neutral,class_3a0000c106803cc6,article_92151fcdb9a59052,eligible_train_validation_test,
1859,1818,neutral,class_5c41ef0083658c6b,article_40e485376e18da61,eligible_train_validation_test,
1860,1150,neutral,class_0c80e2afccec5c51,article_5cd5e6e836cd7136,eligible_train_validation_test,
1861,821,positive,class_d8324087f6bab5e9,article_4eec6372c08f87b2,eligible_train_validation_test,
1862,923,neutral,class_aeb3d3530c465cca,article_169564455792f758,eligible_train_validation_test,
1863,1212,neutral,class_e322dc8cff6a0eb7,article_9b5173ba93decd31,eligible_train_validation_test,
1864,1717,neutral,class_54b2536059e4192d,article_d9521266ec778d83,eligible_train_validation_test,
1865,1638,negative,class_821811c9521cc77f,article_d2675c478d2ce4c9,eligible_train_validation_test,
1866,1079,neutral,class_f5a198be6004aff7,article_bd54ada8575526cd,eligible_train_validation_test,
1867,1760,neutral,class_4af0945fd9ee5584,article_2f1223e9508a4ab2,eligible_train_validation_test,
1868,1522,neutral,class_338a8bd499c1daf8,article_8c9eda5bb5b3cc9e,eligible_train_validation_test,
1869,1620,neutral,class_f0cba5b0c72c8bd0,article_930f7bc78c2340e7,eligible_train_validation_test,
1870,829,positive,class_81d188879abc6c3a,article_cf085574d40ec958,eligible_train_validation_test,
1871,1043,neutral,class_6637d98f17c01893,article_51f8abfe29ee9821,eligible_train_validation_test,
1872,814,positive,class_48576bcd75fd4318,article_3f613c55d57f95fe,eligible_train_validation_test,
1873,1266,neutral,class_c9bf8e35d9463ecf,article_a0b5322afbb030d7,eligible_train_validation_test,
1874,1703,neutral,class_09297db6745e9e93,article_952795a1f797b5c9,eligible_train_validation_test,
1875,908,positive,class_4b07df565257008f,article_af9d0081b5219459,eligible_train_validation_test,
1876,1852,neutral,class_bbb2fc675c17db06,article_1421ff611c93756c,eligible_train_validation_test,
1877,1119,neutral,class_ccf08fb484ebb5c3,article_d8d1713dc5816512,eligible_train_validation_test,
1878,909,neutral,class_9b66909d52154902,article_8a80efe71cf18501,eligible_train_validation_test,
1879,1397,neutral,class_73d2a9f5f7c6d91b,article_5f93230da0c7dd66,eligible_train_validation_test,
1880,1700,negative,class_26552d13419c6f79,article_cdc8d01a6ab34127,eligible_train_validation_test,
1881,1320,neutral,class_5b5ab489fa18e407,article_74ed65a2d22a92c3,eligible_train_validation_test,
1882,1471,neutral,class_1f7ef333e9fd3878,article_700e459d870c9802,eligible_train_validation_test,
1883,1222,neutral,class_5b093099f074d92e,article_f804663d999ea924,eligible_train_validation_test,
1884,1692,neutral,class_2cdbffe17c5afa22,article_e38ab7d3075c2759,eligible_train_validation_test,
1885,1086,negative,class_76fc2a05fe43c75d,article_0359bdb72fa3b3ee,eligible_train_validation_test,
1886,912,neutral,class_1f2a8d02dc9c598f,article_13b4088f2f9a285e,eligible_train_validation_test,
1887,1009,neutral,class_844284f62d186d88,article_8e93e440f571a4da,eligible_train_validation_test,
1888,1125,neutral,class_0cecc80d769ef882,article_9988ad0a66f28fe8,eligible_train_validation_test,
1889,930,neutral,class_f5c6dd983a066a66,article_285f8e7a01879313,eligible_train_validation_test,
1890,869,positive,class_6143d0e295a51fbb,article_5325302e6a26d6e6,eligible_train_validation_test,
1891,876,negative,class_337cdbe0edd099f3,article_22faf86055fbaec7,eligible_train_validation_test,
1892,889,neutral,class_53cd4ba2fb54bd3c,article_6641020d80e10877,eligible_train_validation_test,
1893,888,positive,class_347517a6bad5c57d,article_baa8a6ecbabbd5ef,eligible_train_validation_test,
